index,event_type,timestamp,user_role,user,source_IP,region,response_code,resource_type,action,hour,unusual_hour,geo_anomaly,failed_action,failed_actions_count,action_count
3198,EC2 Log,2024-09-10 00:09:59,IAMUser,dev-user,ip-172-31-0-85,us-east-1,,EC2,Unknown,0,1,0,0,0,
3199,EC2 Log,2024-09-06 04:26:45,IAMUser,test-user,ip-172-31-0-124,us-east-1,,EC2,Unknown,4,1,0,0,0,
3200,EC2 Log,2024-09-09 21:45:25,IAMUser,test-user,ip-172-31-0-180,us-east-1,,EC2,Unknown,21,1,0,0,0,
3201,EC2 Log,2024-08-30 02:01:39,IAMUser,test-user,ip-172-31-0-215,us-east-1,,EC2,Unknown,2,1,0,0,0,
3202,EC2 Log,2024-09-05 01:58:22,IAMUser,admin,ip-172-31-0-75,us-east-1,,EC2,Unknown,1,1,0,0,0,
3203,EC2 Log,2024-09-06 17:57:58,IAMUser,admin,ip-172-31-0-101,us-east-1,,EC2,Unknown,17,0,0,0,0,
3204,EC2 Log,2024-09-10 00:08:44,IAMUser,test-user,ip-172-31-0-75,us-east-1,,EC2,Unknown,0,1,0,0,0,
3205,EC2 Log,2024-09-12 04:55:33,IAMUser,admin,ip-172-31-0-121,us-east-1,,EC2,Unknown,4,1,0,0,0,
3206,EC2 Log,2024-09-06 05:41:56,IAMUser,test-user,ip-172-31-0-234,us-east-1,,EC2,Unknown,5,1,0,0,0,
3207,EC2 Log,2024-09-09 05:15:32,IAMUser,test-user,ip-172-31-0-184,us-east-1,,EC2,Unknown,5,1,0,0,0,
3208,EC2 Log,2024-09-06 20:55:42,IAMUser,dev-user,ip-172-31-0-30,us-east-1,,EC2,Unknown,20,1,0,0,0,
3209,EC2 Log,2024-08-30 17:12:16,IAMUser,admin,ip-172-31-0-227,us-east-1,,EC2,Unknown,17,0,0,0,0,
3210,EC2 Log,2024-09-02 04:37:19,IAMUser,test-user,ip-172-31-0-75,us-east-1,,EC2,Unknown,4,1,0,0,0,
3211,EC2 Log,2024-09-09 02:05:19,IAMUser,test-user,ip-172-31-0-208,us-east-1,,EC2,Unknown,2,1,0,0,0,
3212,EC2 Log,2024-09-10 20:55:26,IAMUser,dev-user,ip-172-31-0-136,us-east-1,,EC2,TerminateInstance,20,1,0,0,0,
3213,EC2 Log,2024-09-01 16:07:07,IAMUser,admin,ip-172-31-0-36,us-east-1,,EC2,Unknown,16,0,0,0,0,
3214,EC2 Log,2024-09-01 05:26:38,IAMUser,test-user,ip-172-31-0-55,us-east-1,,EC2,Unknown,5,1,0,0,0,
3215,EC2 Log,2024-09-03 11:32:09,IAMUser,test-user,ip-172-31-0-183,us-east-1,,EC2,Unknown,11,0,0,0,0,
3216,EC2 Log,2024-08-30 20:30:10,IAMUser,dev-user,ip-172-31-0-132,us-east-1,,EC2,TerminateInstance,20,1,0,0,0,
3217,EC2 Log,2024-09-04 21:37:26,IAMUser,test-user,ip-172-31-0-116,us-east-1,,EC2,TerminateInstance,21,1,0,0,0,
3218,EC2 Log,2024-09-03 05:18:56,IAMUser,dev-user,ip-172-31-0-12,us-east-1,,EC2,Unknown,5,1,0,0,0,
3219,EC2 Log,2024-09-03 10:41:41,IAMUser,test-user,ip-172-31-0-224,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
3220,EC2 Log,2024-08-31 17:57:52,IAMUser,admin,ip-172-31-0-211,us-east-1,,EC2,TerminateInstance,17,0,0,0,0,
3221,EC2 Log,2024-09-07 09:55:56,IAMUser,admin,ip-172-31-0-38,us-east-1,,EC2,CPU Warning,9,0,0,0,0,
3222,EC2 Log,2024-09-03 22:52:19,IAMUser,dev-user,ip-172-31-0-60,us-east-1,,EC2,SecurityPatch,22,1,0,0,0,
3223,EC2 Log,2024-09-05 12:23:47,IAMUser,test-user,ip-172-31-0-86,us-east-1,,EC2,Unknown,12,0,0,0,0,
3224,EC2 Log,2024-09-01 06:54:26,IAMUser,dev-user,ip-172-31-0-201,us-east-1,,EC2,Unknown,6,1,0,0,0,
3225,EC2 Log,2024-09-04 08:37:30,IAMUser,test-user,ip-172-31-0-87,us-east-1,,EC2,Unknown,8,1,0,0,0,
3226,EC2 Log,2024-08-31 09:12:28,IAMUser,test-user,ip-172-31-0-34,us-east-1,,EC2,Unknown,9,0,0,0,0,
3227,EC2 Log,2024-09-12 09:11:21,IAMUser,admin,ip-172-31-0-229,us-east-1,,EC2,Unknown,9,0,0,0,0,
3228,EC2 Log,2024-09-05 23:10:15,IAMUser,dev-user,ip-172-31-0-238,us-east-1,,EC2,Unknown,23,1,0,0,0,
3229,EC2 Log,2024-08-31 17:55:04,IAMUser,test-user,ip-172-31-0-82,us-east-1,,EC2,CPU Warning,17,0,0,0,0,
3230,EC2 Log,2024-09-01 05:41:19,IAMUser,admin,ip-172-31-0-193,us-east-1,,EC2,TerminateInstance,5,1,0,0,0,
3231,EC2 Log,2024-09-10 12:46:30,IAMUser,test-user,ip-172-31-0-64,us-east-1,,EC2,Unknown,12,0,0,0,0,
3232,EC2 Log,2024-09-07 05:13:10,IAMUser,test-user,ip-172-31-0-159,us-east-1,,EC2,Unknown,5,1,0,0,0,
3233,EC2 Log,2024-09-07 20:54:52,IAMUser,dev-user,ip-172-31-0-46,us-east-1,,EC2,TerminateInstance,20,1,0,0,0,
3234,EC2 Log,2024-09-01 13:50:45,IAMUser,admin,ip-172-31-0-5,us-east-1,,EC2,SecurityPatch,13,0,0,0,0,
3235,EC2 Log,2024-09-10 18:35:05,IAMUser,admin,ip-172-31-0-16,us-east-1,,EC2,TerminateInstance,18,1,0,0,0,
3236,EC2 Log,2024-09-02 07:22:16,IAMUser,admin,ip-172-31-0-29,us-east-1,,EC2,Unknown,7,1,0,0,0,
3237,EC2 Log,2024-09-06 00:54:16,IAMUser,admin,ip-172-31-0-38,us-east-1,,EC2,Unknown,0,1,0,0,0,
3238,EC2 Log,2024-09-12 02:06:22,IAMUser,test-user,ip-172-31-0-163,us-east-1,,EC2,Unknown,2,1,0,0,0,
3239,EC2 Log,2024-09-04 13:10:18,IAMUser,admin,ip-172-31-0-238,us-east-1,,EC2,Unknown,13,0,0,0,0,
3240,EC2 Log,2024-09-01 03:06:57,IAMUser,test-user,ip-172-31-0-204,us-east-1,,EC2,Unknown,3,1,0,0,0,
3241,EC2 Log,2024-09-01 02:54:45,IAMUser,admin,ip-172-31-0-248,us-east-1,,EC2,CPU Warning,2,1,0,0,0,
3242,EC2 Log,2024-09-05 18:47:56,IAMUser,dev-user,ip-172-31-0-54,us-east-1,,EC2,Unknown,18,1,0,0,0,
3243,EC2 Log,2024-08-30 15:20:22,IAMUser,test-user,ip-172-31-0-88,us-east-1,,EC2,Unknown,15,0,0,0,0,
3244,EC2 Log,2024-09-06 08:21:23,IAMUser,test-user,ip-172-31-0-196,us-east-1,,EC2,Unknown,8,1,0,0,0,
3245,EC2 Log,2024-09-08 15:12:09,IAMUser,admin,ip-172-31-0-155,us-east-1,,EC2,Unknown,15,0,0,0,0,
3246,EC2 Log,2024-09-11 11:05:32,IAMUser,dev-user,ip-172-31-0-217,us-east-1,,EC2,Unknown,11,0,0,0,0,
3247,EC2 Log,2024-09-03 21:05:54,IAMUser,admin,ip-172-31-0-196,us-east-1,,EC2,Unknown,21,1,0,0,0,
3248,EC2 Log,2024-09-01 15:41:49,IAMUser,admin,ip-172-31-0-211,us-east-1,,EC2,Unknown,15,0,0,0,0,
3249,EC2 Log,2024-09-03 08:20:28,IAMUser,test-user,ip-172-31-0-102,us-east-1,,EC2,Unknown,8,1,0,0,0,
3250,EC2 Log,2024-09-03 20:19:32,IAMUser,test-user,ip-172-31-0-255,us-east-1,,EC2,Unknown,20,1,0,0,0,
3251,EC2 Log,2024-08-30 15:41:15,IAMUser,test-user,ip-172-31-0-184,us-east-1,,EC2,CPU Warning,15,0,0,0,0,
3252,EC2 Log,2024-08-30 23:52:40,IAMUser,test-user,ip-172-31-0-15,us-east-1,,EC2,Unknown,23,1,0,0,0,
3253,EC2 Log,2024-08-29 13:50:25,IAMUser,admin,ip-172-31-0-66,us-east-1,,EC2,Unknown,13,0,0,0,0,
3254,EC2 Log,2024-08-31 02:44:55,IAMUser,admin,ip-172-31-0-212,us-east-1,,EC2,Unknown,2,1,0,0,0,
3255,EC2 Log,2024-09-03 08:05:39,IAMUser,admin,ip-172-31-0-96,us-east-1,,EC2,CPU Warning,8,1,0,0,0,
3256,EC2 Log,2024-09-07 17:52:07,IAMUser,dev-user,ip-172-31-0-109,us-east-1,,EC2,Unknown,17,0,0,0,0,
3257,EC2 Log,2024-09-11 20:46:39,IAMUser,dev-user,ip-172-31-0-201,us-east-1,,EC2,Unknown,20,1,0,0,0,
3258,EC2 Log,2024-09-11 03:17:51,IAMUser,test-user,ip-172-31-0-185,us-east-1,,EC2,Unknown,3,1,0,0,0,
3259,EC2 Log,2024-09-09 11:19:31,IAMUser,test-user,ip-172-31-0-42,us-east-1,,EC2,Unknown,11,0,0,0,0,
3260,EC2 Log,2024-09-03 01:37:03,IAMUser,test-user,ip-172-31-0-133,us-east-1,,EC2,CPU Warning,1,1,0,0,0,
3261,EC2 Log,2024-08-31 21:56:09,IAMUser,dev-user,ip-172-31-0-88,us-east-1,,EC2,Unknown,21,1,0,0,0,
3262,EC2 Log,2024-09-07 16:42:55,IAMUser,dev-user,ip-172-31-0-217,us-east-1,,EC2,Unknown,16,0,0,0,0,
3263,EC2 Log,2024-09-03 10:48:06,IAMUser,dev-user,ip-172-31-0-252,us-east-1,,EC2,Unknown,10,0,0,0,0,
3264,EC2 Log,2024-09-06 17:10:30,IAMUser,test-user,ip-172-31-0-210,us-east-1,,EC2,Unknown,17,0,0,0,0,
3265,EC2 Log,2024-09-05 03:19:26,IAMUser,test-user,ip-172-31-0-51,us-east-1,,EC2,Unknown,3,1,0,0,0,
3266,EC2 Log,2024-09-11 09:03:14,IAMUser,test-user,ip-172-31-0-85,us-east-1,,EC2,Unknown,9,0,0,0,0,
3267,EC2 Log,2024-09-07 07:30:43,IAMUser,dev-user,ip-172-31-0-135,us-east-1,,EC2,SecurityPatch,7,1,0,0,0,
3268,EC2 Log,2024-09-07 21:38:57,IAMUser,test-user,ip-172-31-0-129,us-east-1,,EC2,SecurityPatch,21,1,0,0,0,
3269,EC2 Log,2024-09-01 15:22:12,IAMUser,admin,ip-172-31-0-8,us-east-1,,EC2,Unknown,15,0,0,0,0,
3270,EC2 Log,2024-09-11 06:29:49,IAMUser,dev-user,ip-172-31-0-31,us-east-1,,EC2,Unknown,6,1,0,0,0,
3271,EC2 Log,2024-09-11 17:26:20,IAMUser,admin,ip-172-31-0-224,us-east-1,,EC2,Unknown,17,0,0,0,0,
3272,EC2 Log,2024-09-07 18:25:50,IAMUser,dev-user,ip-172-31-0-18,us-east-1,,EC2,Unknown,18,1,0,0,0,
3273,EC2 Log,2024-09-01 12:27:58,IAMUser,dev-user,ip-172-31-0-4,us-east-1,,EC2,TerminateInstance,12,0,0,0,0,
3274,EC2 Log,2024-09-04 12:19:46,IAMUser,test-user,ip-172-31-0-69,us-east-1,,EC2,Unknown,12,0,0,0,0,
3275,EC2 Log,2024-09-04 11:39:30,IAMUser,admin,ip-172-31-0-121,us-east-1,,EC2,TerminateInstance,11,0,0,0,0,
3276,EC2 Log,2024-09-05 19:56:21,IAMUser,test-user,ip-172-31-0-86,us-east-1,,EC2,SecurityPatch,19,1,0,0,0,
3277,EC2 Log,2024-09-09 07:52:43,IAMUser,test-user,ip-172-31-0-239,us-east-1,,EC2,Unknown,7,1,0,0,0,
3278,EC2 Log,2024-09-01 08:52:42,IAMUser,dev-user,ip-172-31-0-165,us-east-1,,EC2,Unknown,8,1,0,0,0,
3279,EC2 Log,2024-09-07 00:47:42,IAMUser,dev-user,ip-172-31-0-166,us-east-1,,EC2,TerminateInstance,0,1,0,0,0,
3280,EC2 Log,2024-09-07 05:53:05,IAMUser,dev-user,ip-172-31-0-71,us-east-1,,EC2,TerminateInstance,5,1,0,0,0,
3281,EC2 Log,2024-08-30 08:16:20,IAMUser,admin,ip-172-31-0-17,us-east-1,,EC2,Unknown,8,1,0,0,0,
3282,EC2 Log,2024-09-04 11:39:49,IAMUser,dev-user,ip-172-31-0-49,us-east-1,,EC2,Unknown,11,0,0,0,0,
3283,EC2 Log,2024-09-09 23:43:21,IAMUser,admin,ip-172-31-0-118,us-east-1,,EC2,Unknown,23,1,0,0,0,
3284,EC2 Log,2024-08-30 22:32:53,IAMUser,admin,ip-172-31-0-154,us-east-1,,EC2,CPU Warning,22,1,0,0,0,
3285,EC2 Log,2024-09-11 14:53:01,IAMUser,admin,ip-172-31-0-127,us-east-1,,EC2,Unknown,14,0,0,0,0,
3286,EC2 Log,2024-09-01 15:33:28,IAMUser,admin,ip-172-31-0-72,us-east-1,,EC2,Unknown,15,0,0,0,0,
3287,EC2 Log,2024-09-09 10:18:53,IAMUser,test-user,ip-172-31-0-82,us-east-1,,EC2,Unknown,10,0,0,0,0,
3288,EC2 Log,2024-09-07 01:38:10,IAMUser,admin,ip-172-31-0-219,us-east-1,,EC2,Unknown,1,1,0,0,0,
3289,EC2 Log,2024-09-04 14:56:08,IAMUser,dev-user,ip-172-31-0-118,us-east-1,,EC2,Unknown,14,0,0,0,0,
3290,EC2 Log,2024-09-04 08:02:11,IAMUser,dev-user,ip-172-31-0-136,us-east-1,,EC2,Unknown,8,1,0,0,0,
3291,EC2 Log,2024-09-12 05:20:51,IAMUser,dev-user,ip-172-31-0-112,us-east-1,,EC2,Unknown,5,1,0,0,0,
3292,EC2 Log,2024-09-03 12:16:54,IAMUser,test-user,ip-172-31-0-148,us-east-1,,EC2,Unknown,12,0,0,0,0,
3293,EC2 Log,2024-08-31 18:58:28,IAMUser,dev-user,ip-172-31-0-15,us-east-1,,EC2,SecurityPatch,18,1,0,0,0,
3294,EC2 Log,2024-08-31 16:07:04,IAMUser,admin,ip-172-31-0-78,us-east-1,,EC2,Unknown,16,0,0,0,0,
3295,EC2 Log,2024-09-10 17:36:52,IAMUser,dev-user,ip-172-31-0-122,us-east-1,,EC2,CPU Warning,17,0,0,0,0,
3296,EC2 Log,2024-09-02 07:12:58,IAMUser,dev-user,ip-172-31-0-81,us-east-1,,EC2,Unknown,7,1,0,0,0,
3297,EC2 Log,2024-09-08 05:58:45,IAMUser,test-user,ip-172-31-0-203,us-east-1,,EC2,Unknown,5,1,0,0,0,
3298,EC2 Log,2024-09-10 14:14:21,IAMUser,admin,ip-172-31-0-193,us-east-1,,EC2,SecurityPatch,14,0,0,0,0,
3299,EC2 Log,2024-08-30 15:08:23,IAMUser,admin,ip-172-31-0-187,us-east-1,,EC2,Unknown,15,0,0,0,0,
3300,EC2 Log,2024-09-06 03:27:22,IAMUser,dev-user,ip-172-31-0-135,us-east-1,,EC2,Unknown,3,1,0,0,0,
3301,EC2 Log,2024-09-10 09:26:31,IAMUser,admin,ip-172-31-0-148,us-east-1,,EC2,SecurityPatch,9,0,0,0,0,
3302,EC2 Log,2024-09-12 09:34:19,IAMUser,admin,ip-172-31-0-129,us-east-1,,EC2,TerminateInstance,9,0,0,0,0,
3303,EC2 Log,2024-09-06 16:33:29,IAMUser,admin,ip-172-31-0-36,us-east-1,,EC2,Unknown,16,0,0,0,0,
3304,EC2 Log,2024-09-05 10:02:19,IAMUser,test-user,ip-172-31-0-189,us-east-1,,EC2,Unknown,10,0,0,0,0,
3305,EC2 Log,2024-09-09 18:40:22,IAMUser,dev-user,ip-172-31-0-162,us-east-1,,EC2,Unknown,18,1,0,0,0,
3306,EC2 Log,2024-08-31 08:44:03,IAMUser,admin,ip-172-31-0-164,us-east-1,,EC2,Unknown,8,1,0,0,0,
3307,EC2 Log,2024-09-04 12:51:07,IAMUser,dev-user,ip-172-31-0-101,us-east-1,,EC2,Unknown,12,0,0,0,0,
3308,EC2 Log,2024-09-06 06:11:42,IAMUser,admin,ip-172-31-0-70,us-east-1,,EC2,Unknown,6,1,0,0,0,
3309,EC2 Log,2024-08-31 12:53:07,IAMUser,dev-user,ip-172-31-0-96,us-east-1,,EC2,SecurityPatch,12,0,0,0,0,
3310,EC2 Log,2024-09-05 14:26:47,IAMUser,test-user,ip-172-31-0-162,us-east-1,,EC2,Unknown,14,0,0,0,0,
3311,EC2 Log,2024-09-05 19:03:55,IAMUser,test-user,ip-172-31-0-141,us-east-1,,EC2,Unknown,19,1,0,0,0,
3312,EC2 Log,2024-09-11 01:23:07,IAMUser,dev-user,ip-172-31-0-156,us-east-1,,EC2,CPU Warning,1,1,0,0,0,
3313,EC2 Log,2024-09-11 10:34:09,IAMUser,admin,ip-172-31-0-96,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
3314,EC2 Log,2024-09-09 01:32:06,IAMUser,test-user,ip-172-31-0-73,us-east-1,,EC2,Unknown,1,1,0,0,0,
3315,EC2 Log,2024-09-04 16:40:22,IAMUser,dev-user,ip-172-31-0-225,us-east-1,,EC2,Unknown,16,0,0,0,0,
3316,EC2 Log,2024-09-03 04:39:26,IAMUser,dev-user,ip-172-31-0-205,us-east-1,,EC2,Unknown,4,1,0,0,0,
3317,EC2 Log,2024-09-08 17:10:21,IAMUser,test-user,ip-172-31-0-17,us-east-1,,EC2,SecurityPatch,17,0,0,0,0,
3318,EC2 Log,2024-08-29 14:14:23,IAMUser,dev-user,ip-172-31-0-131,us-east-1,,EC2,Unknown,14,0,0,0,0,
3319,EC2 Log,2024-09-04 15:36:42,IAMUser,admin,ip-172-31-0-114,us-east-1,,EC2,Unknown,15,0,0,0,0,
3320,EC2 Log,2024-08-29 12:42:01,IAMUser,test-user,ip-172-31-0-14,us-east-1,,EC2,Unknown,12,0,0,0,0,
3321,EC2 Log,2024-09-10 17:09:42,IAMUser,test-user,ip-172-31-0-119,us-east-1,,EC2,Unknown,17,0,0,0,0,
3322,EC2 Log,2024-09-06 03:34:24,IAMUser,admin,ip-172-31-0-29,us-east-1,,EC2,SecurityPatch,3,1,0,0,0,
3323,EC2 Log,2024-09-01 05:38:49,IAMUser,test-user,ip-172-31-0-251,us-east-1,,EC2,Unknown,5,1,0,0,0,
3324,EC2 Log,2024-08-29 19:36:33,IAMUser,test-user,ip-172-31-0-204,us-east-1,,EC2,TerminateInstance,19,1,0,0,0,
3325,EC2 Log,2024-08-29 13:49:18,IAMUser,admin,ip-172-31-0-111,us-east-1,,EC2,Unknown,13,0,0,0,0,
3326,EC2 Log,2024-09-09 21:54:26,IAMUser,dev-user,ip-172-31-0-96,us-east-1,,EC2,Unknown,21,1,0,0,0,
3327,EC2 Log,2024-09-05 07:13:55,IAMUser,dev-user,ip-172-31-0-201,us-east-1,,EC2,Unknown,7,1,0,0,0,
3328,EC2 Log,2024-08-31 18:43:38,IAMUser,dev-user,ip-172-31-0-35,us-east-1,,EC2,Unknown,18,1,0,0,0,
3329,EC2 Log,2024-09-11 05:00:53,IAMUser,admin,ip-172-31-0-70,us-east-1,,EC2,Unknown,5,1,0,0,0,
3330,EC2 Log,2024-09-01 23:23:19,IAMUser,admin,ip-172-31-0-146,us-east-1,,EC2,Unknown,23,1,0,0,0,
3331,EC2 Log,2024-09-12 04:10:49,IAMUser,admin,ip-172-31-0-170,us-east-1,,EC2,Unknown,4,1,0,0,0,
3332,EC2 Log,2024-09-06 11:01:59,IAMUser,dev-user,ip-172-31-0-130,us-east-1,,EC2,TerminateInstance,11,0,0,0,0,
3333,EC2 Log,2024-09-03 22:24:36,IAMUser,dev-user,ip-172-31-0-144,us-east-1,,EC2,Unknown,22,1,0,0,0,
3334,EC2 Log,2024-09-12 01:24:01,IAMUser,admin,ip-172-31-0-28,us-east-1,,EC2,Unknown,1,1,0,0,0,
3335,EC2 Log,2024-08-31 06:16:22,IAMUser,dev-user,ip-172-31-0-202,us-east-1,,EC2,Unknown,6,1,0,0,0,
3336,EC2 Log,2024-09-06 16:41:24,IAMUser,dev-user,ip-172-31-0-164,us-east-1,,EC2,Unknown,16,0,0,0,0,
3337,EC2 Log,2024-09-02 08:32:50,IAMUser,dev-user,ip-172-31-0-125,us-east-1,,EC2,Unknown,8,1,0,0,0,
3338,EC2 Log,2024-09-09 17:41:40,IAMUser,admin,ip-172-31-0-56,us-east-1,,EC2,Unknown,17,0,0,0,0,
3339,EC2 Log,2024-09-08 21:56:51,IAMUser,dev-user,ip-172-31-0-156,us-east-1,,EC2,TerminateInstance,21,1,0,0,0,
3340,EC2 Log,2024-09-10 02:16:34,IAMUser,admin,ip-172-31-0-31,us-east-1,,EC2,Unknown,2,1,0,0,0,
3341,EC2 Log,2024-09-09 17:57:59,IAMUser,admin,ip-172-31-0-23,us-east-1,,EC2,Unknown,17,0,0,0,0,
3342,EC2 Log,2024-09-08 22:04:43,IAMUser,admin,ip-172-31-0-126,us-east-1,,EC2,Unknown,22,1,0,0,0,
3343,EC2 Log,2024-09-10 07:06:40,IAMUser,dev-user,ip-172-31-0-86,us-east-1,,EC2,Unknown,7,1,0,0,0,
3344,EC2 Log,2024-09-07 17:42:21,IAMUser,dev-user,ip-172-31-0-211,us-east-1,,EC2,SecurityPatch,17,0,0,0,0,
3345,EC2 Log,2024-09-10 22:14:31,IAMUser,test-user,ip-172-31-0-124,us-east-1,,EC2,Unknown,22,1,0,0,0,
3346,EC2 Log,2024-09-07 03:38:26,IAMUser,admin,ip-172-31-0-198,us-east-1,,EC2,TerminateInstance,3,1,0,0,0,
3347,EC2 Log,2024-09-11 22:30:13,IAMUser,dev-user,ip-172-31-0-71,us-east-1,,EC2,Unknown,22,1,0,0,0,
3348,EC2 Log,2024-09-03 15:49:32,IAMUser,test-user,ip-172-31-0-127,us-east-1,,EC2,TerminateInstance,15,0,0,0,0,
3349,EC2 Log,2024-09-07 10:15:46,IAMUser,admin,ip-172-31-0-155,us-east-1,,EC2,Unknown,10,0,0,0,0,
3350,EC2 Log,2024-08-31 09:20:29,IAMUser,admin,ip-172-31-0-1,us-east-1,,EC2,Unknown,9,0,0,0,0,
3351,EC2 Log,2024-08-29 13:31:14,IAMUser,admin,ip-172-31-0-165,us-east-1,,EC2,Unknown,13,0,0,0,0,
3352,EC2 Log,2024-09-06 17:50:52,IAMUser,dev-user,ip-172-31-0-212,us-east-1,,EC2,Unknown,17,0,0,0,0,
3353,EC2 Log,2024-09-04 22:52:30,IAMUser,admin,ip-172-31-0-95,us-east-1,,EC2,Unknown,22,1,0,0,0,
3354,EC2 Log,2024-09-07 15:18:33,IAMUser,admin,ip-172-31-0-81,us-east-1,,EC2,Unknown,15,0,0,0,0,
3355,EC2 Log,2024-09-01 10:18:20,IAMUser,test-user,ip-172-31-0-245,us-east-1,,EC2,Unknown,10,0,0,0,0,
3356,EC2 Log,2024-09-09 01:47:17,IAMUser,dev-user,ip-172-31-0-73,us-east-1,,EC2,Unknown,1,1,0,0,0,
3357,EC2 Log,2024-09-03 07:00:21,IAMUser,dev-user,ip-172-31-0-78,us-east-1,,EC2,CPU Warning,7,1,0,0,0,
3358,EC2 Log,2024-09-05 07:49:16,IAMUser,dev-user,ip-172-31-0-194,us-east-1,,EC2,Unknown,7,1,0,0,0,
3359,EC2 Log,2024-09-06 05:03:57,IAMUser,admin,ip-172-31-0-149,us-east-1,,EC2,Unknown,5,1,0,0,0,
3360,EC2 Log,2024-09-07 23:10:51,IAMUser,admin,ip-172-31-0-179,us-east-1,,EC2,Unknown,23,1,0,0,0,
3361,EC2 Log,2024-08-30 03:39:56,IAMUser,admin,ip-172-31-0-89,us-east-1,,EC2,Unknown,3,1,0,0,0,
3362,EC2 Log,2024-08-31 10:18:32,IAMUser,dev-user,ip-172-31-0-41,us-east-1,,EC2,SecurityPatch,10,0,0,0,0,
3363,EC2 Log,2024-09-10 01:26:04,IAMUser,admin,ip-172-31-0-70,us-east-1,,EC2,Unknown,1,1,0,0,0,
3364,EC2 Log,2024-09-02 00:34:00,IAMUser,dev-user,ip-172-31-0-199,us-east-1,,EC2,Unknown,0,1,0,0,0,
3365,EC2 Log,2024-09-01 10:38:02,IAMUser,dev-user,ip-172-31-0-230,us-east-1,,EC2,Unknown,10,0,0,0,0,
3366,EC2 Log,2024-09-09 09:25:00,IAMUser,test-user,ip-172-31-0-58,us-east-1,,EC2,Unknown,9,0,0,0,0,
3367,EC2 Log,2024-09-06 20:17:18,IAMUser,admin,ip-172-31-0-43,us-east-1,,EC2,Unknown,20,1,0,0,0,
3368,EC2 Log,2024-09-07 19:23:05,IAMUser,dev-user,ip-172-31-0-73,us-east-1,,EC2,Unknown,19,1,0,0,0,
3369,EC2 Log,2024-09-07 18:35:26,IAMUser,admin,ip-172-31-0-166,us-east-1,,EC2,Unknown,18,1,0,0,0,
3370,EC2 Log,2024-09-03 17:12:44,IAMUser,dev-user,ip-172-31-0-93,us-east-1,,EC2,Unknown,17,0,0,0,0,
3371,EC2 Log,2024-09-05 21:06:20,IAMUser,dev-user,ip-172-31-0-114,us-east-1,,EC2,Unknown,21,1,0,0,0,
3372,EC2 Log,2024-09-02 01:04:26,IAMUser,test-user,ip-172-31-0-37,us-east-1,,EC2,SecurityPatch,1,1,0,0,0,
3373,EC2 Log,2024-09-11 03:02:01,IAMUser,dev-user,ip-172-31-0-227,us-east-1,,EC2,Unknown,3,1,0,0,0,
3374,EC2 Log,2024-09-04 11:15:43,IAMUser,admin,ip-172-31-0-30,us-east-1,,EC2,SecurityPatch,11,0,0,0,0,
3375,EC2 Log,2024-09-08 01:22:41,IAMUser,dev-user,ip-172-31-0-88,us-east-1,,EC2,Unknown,1,1,0,0,0,
3376,EC2 Log,2024-09-05 01:20:55,IAMUser,admin,ip-172-31-0-4,us-east-1,,EC2,CPU Warning,1,1,0,0,0,
3377,EC2 Log,2024-09-08 13:19:31,IAMUser,admin,ip-172-31-0-127,us-east-1,,EC2,Unknown,13,0,0,0,0,
3378,EC2 Log,2024-08-31 22:14:49,IAMUser,dev-user,ip-172-31-0-196,us-east-1,,EC2,Unknown,22,1,0,0,0,
3379,EC2 Log,2024-09-05 19:54:30,IAMUser,admin,ip-172-31-0-226,us-east-1,,EC2,Unknown,19,1,0,0,0,
3380,EC2 Log,2024-09-09 04:58:31,IAMUser,test-user,ip-172-31-0-24,us-east-1,,EC2,Unknown,4,1,0,0,0,
3381,EC2 Log,2024-08-31 21:52:16,IAMUser,dev-user,ip-172-31-0-107,us-east-1,,EC2,Unknown,21,1,0,0,0,
3382,EC2 Log,2024-09-01 10:44:45,IAMUser,admin,ip-172-31-0-233,us-east-1,,EC2,Unknown,10,0,0,0,0,
3383,EC2 Log,2024-09-03 10:22:18,IAMUser,dev-user,ip-172-31-0-177,us-east-1,,EC2,TerminateInstance,10,0,0,0,0,
3384,EC2 Log,2024-09-09 15:01:47,IAMUser,dev-user,ip-172-31-0-85,us-east-1,,EC2,Unknown,15,0,0,0,0,
3385,EC2 Log,2024-09-02 19:47:42,IAMUser,test-user,ip-172-31-0-121,us-east-1,,EC2,SecurityPatch,19,1,0,0,0,
3386,EC2 Log,2024-09-08 12:52:38,IAMUser,test-user,ip-172-31-0-178,us-east-1,,EC2,Unknown,12,0,0,0,0,
3387,EC2 Log,2024-08-31 05:56:18,IAMUser,test-user,ip-172-31-0-217,us-east-1,,EC2,Unknown,5,1,0,0,0,
3388,EC2 Log,2024-09-01 00:09:04,IAMUser,dev-user,ip-172-31-0-134,us-east-1,,EC2,Unknown,0,1,0,0,0,
3389,EC2 Log,2024-09-04 18:58:21,IAMUser,admin,ip-172-31-0-107,us-east-1,,EC2,Unknown,18,1,0,0,0,
3390,EC2 Log,2024-09-07 20:32:12,IAMUser,test-user,ip-172-31-0-199,us-east-1,,EC2,Unknown,20,1,0,0,0,
3391,EC2 Log,2024-08-31 19:54:36,IAMUser,dev-user,ip-172-31-0-91,us-east-1,,EC2,Unknown,19,1,0,0,0,
